Song_id,Quadrant,in_balanced_train,in_balanced_validate,in_balanced_test,in_complete_train,in_complete_validate,in_complete_test
MT0011302120,Q4,True,False,False,True,False,False
MT0011308097,Q3,True,False,False,True,False,False
MT0011322528,Q2,True,False,False,True,False,False
MT0011332604,Q4,True,False,False,True,False,False
MT0011342337,Q3,False,False,True,True,False,False
MT0011348776,Q2,False,True,False,False,True,False
MT0011353873,Q2,False,False,True,False,False,True
MT0011358600,Q4,True,False,False,True,False,False
MT0011361934,Q2,True,False,False,True,False,False
MT0011369407,Q2,False,False,False,True,False,False
MT0011374266,Q2,False,True,False,False,True,False
MT0011374342,Q4,True,False,False,True,False,False
MT0011376343,Q4,False,False,True,False,False,True
MT0011378875,Q2,True,False,False,True,False,False
MT0011387901,Q2,False,False,True,False,False,True
MT0011391187,Q3,True,False,False,True,False,False
MT0011391356,Q2,True,False,False,True,False,False
MT0011395375,Q4,False,True,False,False,True,False
MT0011398970,Q3,False,True,False,False,True,False
MT0011403548,Q4,True,False,False,False,False,True
MT0011405787,Q1,True,False,False,True,False,False
MT0011411969,Q2,False,False,False,True,False,False
MT0011414270,Q3,True,False,False,True,False,False
MT0011426003,Q2,True,False,False,True,False,False
MT0011438643,Q2,False,False,False,True,False,False
MT0011448773,Q1,True,False,False,True,False,False
MT0011451296,Q1,True,False,False,True,False,False
MT0011487003,Q1,False,True,False,False,True,False
MT0011503204,Q1,True,False,False,True,False,False
MT0011510700,Q1,True,False,False,True,False,False
MT0011558921,Q1,True,False,False,True,False,False
MT0011580209,Q1,True,False,False,True,False,False
MT0011594132,Q1,True,False,False,True,False,False
MT0011594970,Q3,True,False,False,True,False,False
MT0011624716,Q3,True,False,False,True,False,False
MT0011630078,Q3,True,False,False,True,False,False
MT0011650689,Q4,True,False,False,True,False,False
MT0011659985,Q4,True,False,False,True,False,False
MT0011677264,Q3,False,True,False,False,True,False
MT0011707340,Q2,False,False,False,True,False,False
MT0011711878,Q4,True,False,False,True,False,False
MT0011712337,Q2,True,False,False,True,False,False
MT0011716005,Q1,True,False,False,True,False,False
MT0011739779,Q1,False,False,True,False,False,True
MT0011741035,Q3,False,True,False,False,True,False
MT0011767762,Q1,True,False,False,True,False,False
MT0011772341,Q1,True,False,False,True,False,False
MT0011776369,Q4,False,True,False,False,True,False
MT0011800641,Q3,False,False,True,False,False,True
MT0011808566,Q1,True,False,False,True,False,False
MT0011809659,Q4,True,False,False,True,False,False
MT0011815949,Q4,False,False,False,True,False,False
MT0011818239,Q4,True,False,False,True,False,False
MT0011821215,Q1,False,False,True,False,False,True
MT0011827018,Q3,False,True,False,False,True,False
MT0011842354,Q3,True,False,False,True,False,False
MT0011847514,Q1,True,False,False,True,False,False
MT0011851412,Q4,False,False,False,True,False,False
MT0011861922,Q1,True,False,False,True,False,False
MT0011862487,Q4,True,False,False,True,False,False
MT0011869625,Q1,True,False,False,True,False,False
MT0011870505,Q3,True,False,False,True,False,False
MT0011873776,Q1,True,False,False,True,False,False
MT0011878109,Q1,True,False,False,True,False,False
MT0011879943,Q2,True,False,False,True,False,False
MT0011881944,Q1,True,False,False,True,False,False
MT0011886864,Q3,True,False,False,True,False,False
MT0011894681,Q3,True,False,False,True,False,False
MT0011895910,Q1,True,False,False,True,False,False
MT0011896804,Q4,True,False,False,True,False,False
MT0011897338,Q3,False,False,False,True,False,False
MT0011904586,Q3,True,False,False,True,False,False
MT0011908274,Q4,False,True,False,True,False,False
MT0011908732,Q3,False,False,False,True,False,False
MT0011909571,Q1,False,False,True,False,False,True
MT0011910522,Q4,True,False,False,True,False,False
MT0011914836,Q1,True,False,False,True,False,False
MT0011916674,Q1,True,False,False,True,False,False
MT0011920419,Q1,False,True,False,False,True,False
MT0011921060,Q2,True,False,False,True,False,False
MT0011922905,Q4,True,False,False,True,False,False
MT0011924283,Q1,True,False,False,True,False,False
MT0011924316,Q2,False,False,True,False,False,True
MT0011924930,Q1,False,True,False,False,True,False
MT0011928183,Q1,False,False,True,False,False,True
MT0011929096,Q4,True,False,False,True,False,False
MT0011933875,Q1,False,True,False,False,True,False
MT0011937155,Q2,True,False,False,True,False,False
MT0011937271,Q3,True,False,False,True,False,False
MT0011940781,Q2,True,False,False,True,False,False
MT0011943335,Q2,True,False,False,True,False,False
MT0011943549,Q2,False,True,False,False,True,False
MT0011944405,Q2,True,False,False,True,False,False
MT0011945627,Q1,True,False,False,True,False,False
MT0011945841,Q2,True,False,False,True,False,False
MT0011946105,Q4,True,False,False,True,False,False
MT0011950450,Q1,True,False,False,True,False,False
MT0011956397,Q3,True,False,False,False,True,False
MT0011957429,Q1,True,False,False,True,False,False
MT0011959819,Q2,True,False,False,True,False,False
MT0011961925,Q3,True,False,False,True,False,False
MT0011963777,Q2,True,False,False,True,False,False
MT0011975274,Q2,False,False,True,False,False,True
MT0011982393,Q4,True,False,False,True,False,False
MT0011991382,Q2,True,False,False,True,False,False
MT0011999773,Q1,True,False,False,True,False,False
MT0012000832,Q4,False,False,True,False,False,True
MT0012001409,Q2,False,True,False,False,True,False
MT0012001684,Q1,True,False,False,True,False,False
MT0012004909,Q3,True,False,False,True,False,False
MT0012004929,Q1,True,False,False,True,False,False
MT0012005920,Q1,True,False,False,True,False,False
MT0012009054,Q2,True,False,False,True,False,False
MT0012011991,Q4,True,False,False,True,False,False
MT0012013969,Q3,True,False,False,True,False,False
MT0012014382,Q1,True,False,False,True,False,False
MT0012016955,Q1,True,False,False,True,False,False
MT0012017035,Q4,True,False,False,True,False,False
MT0012023721,Q1,False,True,False,False,True,False
MT0012028572,Q2,False,False,True,False,False,True
MT0012030545,Q2,False,False,True,False,False,True
MT0012030591,Q1,True,False,False,True,False,False
MT0012030863,Q2,True,False,False,True,False,False
MT0012031327,Q2,False,False,True,False,False,True
MT0012033786,Q2,False,False,True,False,False,True
MT0012034242,Q4,False,False,True,False,False,True
MT0012034674,Q2,False,False,False,True,False,False
MT0012035583,Q3,False,True,False,False,True,False
MT0012041920,Q1,True,False,False,True,False,False
MT0012067911,Q3,False,True,False,False,True,False
MT0012070590,Q4,True,False,False,True,False,False
MT0012100576,Q2,False,False,False,True,False,False
MT0012102419,Q4,True,False,False,True,False,False
MT0012116237,Q2,True,False,False,True,False,False
MT0012122028,Q2,True,False,False,True,False,False
MT0012159808,Q4,True,False,False,False,False,True
MT0012160452,Q4,True,False,False,True,False,False
MT0012167461,Q4,True,False,False,True,False,False
MT0012168258,Q4,True,False,False,True,False,False
MT0012168286,Q2,False,False,False,True,False,False
MT0012307428,Q3,True,False,False,True,False,False
MT0012317309,Q3,True,False,False,True,False,False
MT0012330276,Q4,True,False,False,True,False,False
MT0012333553,Q4,False,False,True,False,False,True
MT0012334245,Q1,False,False,True,False,False,True
MT0012396528,Q1,True,False,False,True,False,False
MT0012398546,Q1,True,False,False,True,False,False
MT0012430736,Q1,True,False,False,True,False,False
MT0012435395,Q3,True,False,False,True,False,False
MT0012438211,Q2,True,False,False,True,False,False
MT0012451751,Q4,True,False,False,True,False,False
MT0012455611,Q1,True,False,False,True,False,False
MT0012459878,Q3,False,True,False,True,False,False
MT0012468115,Q3,True,False,False,True,False,False
MT0012477572,Q4,False,False,False,True,False,False
MT0012494520,Q1,True,False,False,True,False,False
MT0012505137,Q4,True,False,False,True,False,False
MT0012509093,Q1,True,False,False,True,False,False
MT0012510592,Q3,True,False,False,True,False,False
MT0012521149,Q1,True,False,False,True,False,False
MT0012619690,Q1,True,False,False,True,False,False
MT0012634038,Q3,True,False,False,True,False,False
MT0012637285,Q3,True,False,False,True,False,False
MT0012639323,Q1,False,False,True,False,False,True
MT0012644193,Q4,True,False,False,False,False,True
MT0012645597,Q2,False,True,False,False,True,False
MT0012649676,Q2,False,False,False,True,False,False
MT0012658386,Q3,True,False,False,True,False,False
MT0012666474,Q3,True,False,False,True,False,False
MT0012697686,Q1,True,False,False,True,False,False
MT0012698055,Q4,True,False,False,True,False,False
MT0012738934,Q2,False,False,True,False,False,True
MT0012740185,Q4,True,False,False,True,False,False
MT0012773883,Q4,True,False,False,True,False,False
MT0012777233,Q1,True,False,False,True,False,False
MT0012809291,Q3,True,False,False,True,False,False
MT0012811141,Q3,True,False,False,True,False,False
MT0012823048,Q3,True,False,False,True,False,False
MT0012844418,Q3,False,True,False,False,True,False
MT0012854734,Q3,True,False,False,True,False,False
MT0012855159,Q2,False,True,False,True,False,False
MT0012862507,Q4,False,True,False,False,True,False
MT0012863101,Q1,False,False,True,False,False,True
MT0012865192,Q2,False,False,True,False,False,True
MT0012895822,Q1,True,False,False,True,False,False
MT0012900592,Q2,True,False,False,True,False,False
MT0012909507,Q2,True,False,False,True,False,False
MT0012914763,Q2,False,False,True,True,False,False
MT0012930833,Q2,True,False,False,False,True,False
MT0012933678,Q1,False,True,False,False,True,False
MT0012976100,Q1,True,False,False,True,False,False
MT0012988776,Q3,True,False,False,True,False,False
MT0013003902,Q4,True,False,False,True,False,False
MT0013056573,Q4,True,False,False,True,False,False
MT0013056830,Q4,True,False,False,True,False,False
MT0013058008,Q2,True,False,False,True,False,False
MT0013063104,Q4,True,False,False,True,False,False
MT0013064857,Q1,True,False,False,True,False,False
MT0013070871,Q3,True,False,False,False,False,True
MT0013087767,Q2,False,True,False,False,True,False
MT0013101577,Q1,True,False,False,True,False,False
MT0013104929,Q1,True,False,False,True,False,False
MT0013105517,Q4,True,False,False,True,False,False
MT0013115311,Q4,True,False,False,True,False,False
MT0013148928,Q1,True,False,False,True,False,False
MT0013156036,Q2,True,False,False,False,True,False
MT0013161246,Q3,False,False,True,False,False,True
MT0013176970,Q4,False,True,False,False,True,False
MT0013177702,Q4,True,False,False,True,False,False
MT0013184611,Q1,True,False,False,True,False,False
MT0013186132,Q1,False,False,True,False,False,True
MT0013193016,Q4,False,True,False,False,True,False
MT0013201347,Q1,True,False,False,True,False,False
MT0013209458,Q3,True,False,False,True,False,False
MT0013216725,Q2,True,False,False,False,True,False
MT0013219857,Q3,True,False,False,False,False,True
MT0013228223,Q4,True,False,False,True,False,False
MT0013236693,Q1,True,False,False,True,False,False
MT0013260233,Q3,True,False,False,False,True,False
MT0013280170,Q4,False,False,True,False,False,True
MT0013283837,Q3,True,False,False,True,False,False
MT0013289749,Q3,True,False,False,True,False,False
MT0013305827,Q4,True,False,False,True,False,False
MT0013328261,Q3,True,False,False,True,False,False
MT0013349760,Q3,True,False,False,True,False,False
MT0013350034,Q1,True,False,False,True,False,False
MT0013411556,Q4,True,False,False,True,False,False
MT0013416300,Q3,True,False,False,True,False,False
MT0013418800,Q2,True,False,False,True,False,False
MT0013425007,Q3,True,False,False,True,False,False
MT0013427388,Q1,True,False,False,True,False,False
MT0013430944,Q3,True,False,False,True,False,False
MT0013458428,Q3,True,False,False,True,False,False
MT0013464231,Q1,True,False,False,True,False,False
MT0013524535,Q2,True,False,False,True,False,False
MT0013583287,Q1,True,False,False,False,True,False
MT0013590244,Q1,False,True,False,True,False,False
MT0013602925,Q2,True,False,False,True,False,False
MT0013610638,Q2,True,False,False,True,False,False
MT0013612461,Q2,True,False,False,True,False,False
MT0013613711,Q2,False,False,True,False,False,True
MT0013616609,Q2,True,False,False,True,False,False
MT0013637631,Q1,False,False,True,False,False,True
MT0013649307,Q3,True,False,False,True,False,False
MT0013658337,Q1,True,False,False,True,False,False
MT0013666337,Q3,True,False,False,True,False,False
MT0013676763,Q4,False,True,False,False,True,False
MT0013678986,Q1,False,True,False,False,True,False
MT0013693326,Q4,True,False,False,True,False,False
MT0013743441,Q2,True,False,False,True,False,False
MT0013746403,Q3,True,False,False,True,False,False
MT0013751364,Q2,True,False,False,True,False,False
MT0013752990,Q2,True,False,False,True,False,False
MT0013758625,Q1,True,False,False,True,False,False
MT0013764945,Q3,False,True,False,False,True,False
MT0013795989,Q1,False,False,True,False,False,True
MT0013800071,Q1,False,False,True,False,False,True
MT0013805035,Q1,True,False,False,True,False,False
MT0013809208,Q1,True,False,False,True,False,False
MT0013833732,Q4,True,False,False,True,False,False
MT0013868618,Q3,False,False,True,False,False,True
MT0013881862,Q2,True,False,False,True,False,False
MT0013900095,Q1,True,False,False,True,False,False
MT0013906090,Q1,False,True,False,False,True,False
MT0013915372,Q4,True,False,False,False,True,False
MT0013921881,Q2,True,False,False,True,False,False
MT0013923586,Q4,True,False,False,True,False,False
MT0013924254,Q1,False,False,True,False,False,True
MT0013929650,Q1,True,False,False,True,False,False
MT0013930651,Q1,True,False,False,True,False,False
MT0013940832,Q4,False,False,False,True,False,False
MT0013955066,Q4,False,False,True,False,False,True
MT0013960578,Q1,True,False,False,True,False,False
MT0013979875,Q2,False,True,False,False,True,False
MT0014005525,Q1,True,False,False,True,False,False
MT0014082915,Q1,False,True,False,False,True,False
MT0014097994,Q2,False,False,False,True,False,False
MT0014116864,Q2,True,False,False,True,False,False
MT0014118699,Q3,True,False,False,False,False,True
MT0014121590,Q2,False,False,True,True,False,False
MT0014135173,Q2,True,False,False,False,False,True
MT0014192089,Q1,True,False,False,True,False,False
MT0014209882,Q2,False,True,False,True,False,False
MT0014215479,Q4,True,False,False,True,False,False
MT0014439055,Q2,True,False,False,True,False,False
MT0014472963,Q2,True,False,False,True,False,False
MT0014498396,Q4,True,False,False,True,False,False
MT0014553025,Q1,False,True,False,False,True,False
MT0014553172,Q4,True,False,False,True,False,False
MT0014554353,Q1,True,False,False,True,False,False
MT0014555701,Q1,True,False,False,True,False,False
MT0014581361,Q2,True,False,False,True,False,False
MT0014584319,Q4,True,False,False,True,False,False
MT0014584473,Q3,False,False,True,False,False,True
MT0014586720,Q1,True,False,False,True,False,False
MT0014594482,Q2,True,False,False,True,False,False
MT0014612093,Q4,True,False,False,True,False,False
MT0014615863,Q2,False,False,True,False,False,True
MT0014619583,Q1,True,False,False,True,False,False
MT0014624309,Q4,True,False,False,False,True,False
MT0014650353,Q4,True,False,False,True,False,False
MT0014650360,Q1,True,False,False,True,False,False
MT0014664637,Q1,True,False,False,True,False,False
MT0014665667,Q3,False,False,True,False,False,True
MT0014665693,Q3,True,False,False,True,False,False
MT0014693814,Q3,False,False,True,False,False,True
MT0014703649,Q2,True,False,False,True,False,False
MT0014724547,Q4,True,False,False,True,False,False
MT0014752461,Q4,True,False,False,True,False,False
MT0014756127,Q2,False,False,True,False,True,False
MT0014762437,Q2,True,False,False,True,False,False
MT0014781093,Q1,True,False,False,True,False,False
MT0014790813,Q2,False,True,False,False,True,False
MT0014798420,Q3,True,False,False,True,False,False
MT0014804830,Q3,True,False,False,True,False,False
MT0014826870,Q4,False,True,False,False,True,False
MT0014829611,Q4,True,False,False,False,True,False
MT0014838459,Q2,False,True,False,False,True,False
MT0014845647,Q2,True,False,False,True,False,False
MT0014859055,Q2,True,False,False,True,False,False
MT0014880463,Q2,True,False,False,True,False,False
MT0014884525,Q2,False,False,False,True,False,False
MT0014936205,Q3,False,True,False,True,False,False
MT0014936656,Q4,False,True,False,True,False,False
MT0014948707,Q2,False,False,True,False,False,True
MT0014953592,Q2,False,False,False,True,False,False
MT0014957211,Q2,True,False,False,True,False,False
MT0014964772,Q2,True,False,False,False,True,False
MT0014974957,Q2,False,False,True,False,False,True
MT0014980594,Q2,False,False,True,False,False,True
MT0014992356,Q1,True,False,False,True,False,False
MT0014997916,Q2,False,True,False,False,True,False
MT0014998332,Q1,True,False,False,True,False,False
MT0014998906,Q3,True,False,False,True,False,False
MT0015004867,Q2,False,False,False,True,False,False
MT0015005100,Q1,False,True,False,False,True,False
MT0015019608,Q2,True,False,False,True,False,False
MT0015026273,Q2,False,False,False,True,False,False
MT0015026293,Q4,False,True,False,False,True,False
MT0015028144,Q1,False,True,False,False,True,False
MT0015029364,Q4,True,False,False,True,False,False
MT0015032338,Q4,True,False,False,True,False,False
MT0015034564,Q2,False,True,False,False,True,False
MT0015139461,Q3,True,False,False,True,False,False
MT0015428521,Q1,True,False,False,True,False,False
MT0015465230,Q3,True,False,False,True,False,False
MT0015469804,Q2,True,False,False,True,False,False
MT0015471594,Q4,True,False,False,True,False,False
MT0015477550,Q4,True,False,False,True,False,False
MT0015494518,Q2,False,False,False,True,False,False
MT0015506396,Q4,False,False,True,False,False,True
MT0015506741,Q4,False,True,False,False,True,False
MT0015511866,Q1,False,False,True,False,False,True
MT0015518684,Q4,False,False,False,True,False,False
MT0015541501,Q2,True,False,False,True,False,False
MT0015546206,Q1,True,False,False,True,False,False
MT0015587436,Q2,True,False,False,False,True,False
MT0015599764,Q3,False,False,True,False,False,True
MT0015665796,Q3,False,True,False,False,False,True
MT0015694671,Q3,False,False,False,False,False,True
MT0015706588,Q4,True,False,False,True,False,False
MT0015708437,Q2,False,False,False,True,False,False
MT0015709701,Q4,True,False,False,True,False,False
MT0015715008,Q3,True,False,False,True,False,False
MT0015760726,Q4,True,False,False,True,False,False
MT0015883602,Q3,True,False,False,True,False,False
MT0015889071,Q2,True,False,False,True,False,False
MT0015929505,Q3,True,False,False,True,False,False
MT0015940634,Q2,False,False,True,True,False,False
MT0015950558,Q2,True,False,False,True,False,False
MT0015962332,Q2,False,False,True,False,False,True
MT0015971175,Q2,True,False,False,True,False,False
MT0016469828,Q3,False,True,False,False,True,False
MT0016743722,Q2,False,True,False,False,True,False
MT0016770768,Q1,True,False,False,True,False,False
MT0016887233,Q4,False,True,False,False,True,False
MT0016897938,Q4,False,False,True,False,False,True
MT0016913402,Q3,True,False,False,True,False,False
MT0016915093,Q2,True,False,False,True,False,False
MT0016918508,Q1,False,True,False,False,True,False
MT0016932218,Q4,False,False,True,False,False,True
MT0016933152,Q3,True,False,False,True,False,False
MT0016934894,Q1,True,False,False,True,False,False
MT0016947790,Q4,True,False,False,True,False,False
MT0016971741,Q1,False,False,True,False,False,True
MT0016976154,Q3,False,True,False,False,True,False
MT0017031590,Q1,True,False,False,True,False,False
MT0017278179,Q1,True,False,False,True,False,False
MT0017475710,Q2,True,False,False,True,False,False
MT0017657810,Q1,True,False,False,True,False,False
MT0017764570,Q1,True,False,False,False,True,False
MT0017971951,Q1,False,True,False,True,False,False
MT0018024152,Q1,True,False,False,True,False,False
MT0018029465,Q1,False,False,True,False,False,True
MT0018031959,Q1,True,False,False,True,False,False
MT0018044514,Q3,True,False,False,True,False,False
MT0018216077,Q2,False,False,False,True,False,False
MT0018256521,Q4,False,False,False,True,False,False
MT0018288135,Q2,True,False,False,True,False,False
MT0018376280,Q4,True,False,False,True,False,False
MT0018450519,Q1,False,True,False,False,True,False
MT0018609691,Q3,True,False,False,True,False,False
MT0018651126,Q1,False,False,True,False,False,True
MT0018669856,Q2,True,False,False,True,False,False
MT0018793776,Q1,True,False,False,True,False,False
MT0019352491,Q4,True,False,False,True,False,False
MT0019766193,Q3,True,False,False,True,False,False
MT0019971734,Q4,True,False,False,False,True,False
MT0020009125,Q2,True,False,False,True,False,False
MT0020034314,Q2,False,True,False,False,True,False
MT0026135542,Q1,False,False,True,False,False,True
MT0026236933,Q3,True,False,False,True,False,False
MT0026330298,Q3,True,False,False,True,False,False
MT0026378461,Q3,True,False,False,True,False,False
MT0026414107,Q4,True,False,False,False,True,False
MT0026519497,Q2,False,False,False,True,False,False
MT0026520343,Q2,True,False,False,False,False,True
MT0026607275,Q4,True,False,False,False,True,False
MT0026624084,Q2,True,False,False,True,False,False
MT0026625063,Q2,False,False,False,True,False,False
MT0026681751,Q2,False,True,False,False,True,False
MT0026682960,Q3,True,False,False,True,False,False
MT0026697228,Q3,True,False,False,True,False,False
MT0026712161,Q4,False,False,True,True,False,False
MT0026719173,Q2,False,False,True,True,False,False
MT0026727455,Q1,False,False,True,False,False,True
MT0026734083,Q2,True,False,False,True,False,False
MT0026736490,Q4,True,False,False,True,False,False
MT0026753145,Q1,True,False,False,True,False,False
MT0026753827,Q1,False,False,True,False,False,True
MT0026776967,Q4,False,False,True,False,False,True
MT0026790435,Q1,True,False,False,True,False,False
MT0026795261,Q1,True,False,False,True,False,False
MT0026805049,Q1,False,False,True,False,False,True
MT0026811443,Q3,False,True,False,False,True,False
MT0026826094,Q3,True,False,False,True,False,False
MT0026898936,Q2,False,False,True,False,False,True
MT0026900439,Q1,True,False,False,True,False,False
MT0026903849,Q2,True,False,False,True,False,False
MT0026905937,Q3,True,False,False,True,False,False
MT0026930415,Q1,False,True,False,False,True,False
MT0026933516,Q1,True,False,False,True,False,False
MT0026953217,Q3,True,False,False,True,False,False
MT0026963572,Q2,False,False,False,True,False,False
MT0026971941,Q4,True,False,False,True,False,False
MT0026972072,Q4,True,False,False,True,False,False
MT0026985012,Q2,False,False,True,False,False,True
MT0026987140,Q2,False,False,True,False,False,True
MT0026990793,Q2,False,True,False,False,True,False
MT0026999750,Q1,True,False,False,False,True,False
MT0027023212,Q4,True,False,False,True,False,False
MT0027032503,Q2,False,False,False,True,False,False
MT0027053023,Q1,False,True,False,True,False,False
MT0027072382,Q1,False,False,True,False,False,True
MT0027075208,Q2,True,False,False,False,False,True
MT0027112893,Q1,True,False,False,True,False,False
MT0027117169,Q1,True,False,False,True,False,False
MT0027142171,Q2,False,False,False,True,False,False
MT0027149420,Q1,False,False,True,False,False,True
MT0027182657,Q3,True,False,False,False,False,True
MT0027317557,Q2,False,False,True,False,False,True
MT0027535695,Q1,True,False,False,True,False,False
MT0027696140,Q1,True,False,False,True,False,False
MT0027797339,Q1,False,True,False,False,True,False
MT0027859587,Q4,True,False,False,True,False,False
MT0027976714,Q4,False,False,True,False,False,True
MT0028081047,Q2,True,False,False,True,False,False
MT0028116568,Q4,True,False,False,True,False,False
MT0028167155,Q2,False,True,False,False,True,False
MT0028172888,Q2,False,True,False,False,True,False
MT0028213435,Q2,True,False,False,True,False,False
MT0028228337,Q4,False,True,False,False,True,False
MT0028241237,Q1,False,False,True,False,False,True
MT0028242839,Q4,True,False,False,True,False,False
MT0028293340,Q4,True,False,False,False,False,True
MT0028335228,Q4,False,False,True,False,False,True
MT0028338292,Q3,True,False,False,True,False,False
MT0028345470,Q2,True,False,False,True,False,False
MT0028348785,Q2,True,False,False,True,False,False
MT0028359933,Q4,True,False,False,True,False,False
MT0028372740,Q1,True,False,False,True,False,False
MT0028374210,Q4,True,False,False,True,False,False
MT0028405583,Q2,False,True,False,False,True,False
MT0028425911,Q4,True,False,False,True,False,False
MT0028444679,Q2,False,False,False,True,False,False
MT0028445777,Q1,True,False,False,False,True,False
MT0028452849,Q1,False,True,False,True,False,False
MT0028471202,Q2,False,False,False,True,False,False
MT0028498801,Q4,True,False,False,True,False,False
MT0028569169,Q4,False,True,False,False,True,False
MT0028577577,Q2,False,False,False,True,False,False
MT0028577920,Q3,True,False,False,True,False,False
MT0028579548,Q4,False,True,False,True,False,False
MT0028587966,Q4,True,False,False,True,False,False
MT0028593700,Q3,False,True,False,False,True,False
MT0028603801,Q1,True,False,False,True,False,False
MT0028609181,Q4,True,False,False,True,False,False
MT0028615001,Q1,True,False,False,True,False,False
MT0028617657,Q1,True,False,False,True,False,False
MT0028617797,Q2,False,False,True,False,False,True
MT0028620567,Q2,False,False,False,True,False,False
MT0028623145,Q2,False,True,False,False,True,False
MT0028627699,Q1,True,False,False,True,False,False
MT0028691865,Q3,True,False,False,True,False,False
MT0028694655,Q4,True,False,False,False,False,True
MT0028698324,Q3,False,False,True,False,False,True
MT0028703201,Q2,False,False,False,True,False,False
MT0028750297,Q2,True,False,False,True,False,False
MT0028752173,Q4,False,True,False,False,True,False
MT0028753982,Q4,False,True,False,False,True,False
MT0028754256,Q2,False,False,False,False,True,False
MT0028758101,Q4,True,False,False,True,False,False
MT0028772639,Q2,False,False,True,False,False,True
MT0028776825,Q4,False,False,False,True,False,False
MT0028782832,Q2,False,False,False,True,False,False
MT0028790582,Q2,True,False,False,True,False,False
MT0028798040,Q2,False,True,False,False,True,False
MT0028798502,Q4,False,True,False,False,True,False
MT0028810869,Q2,True,False,False,True,False,False
MT0028813190,Q2,False,False,False,True,False,False
MT0028813196,Q4,True,False,False,True,False,False
MT0028888763,Q3,True,False,False,True,False,False
MT0028915582,Q3,False,True,False,False,True,False
MT0028937743,Q1,True,False,False,True,False,False
MT0028942506,Q4,True,False,False,True,False,False
MT0029033727,Q2,False,False,False,True,False,False
MT0029065626,Q1,False,False,True,False,False,True
MT0029091265,Q4,False,True,False,True,False,False
MT0029133325,Q3,True,False,False,True,False,False
MT0029143372,Q4,True,False,False,True,False,False
MT0029166572,Q3,True,False,False,False,True,False
MT0029174947,Q2,False,False,False,True,False,False
MT0029196396,Q2,True,False,False,True,False,False
MT0029772184,Q2,False,False,False,True,False,False
MT0029825641,Q1,True,False,False,True,False,False
MT0029861029,Q3,True,False,False,True,False,False
MT0029990383,Q4,True,False,False,True,False,False
MT0030006612,Q4,False,True,False,False,True,False
MT0030007733,Q4,False,False,True,False,False,True
MT0030039996,Q1,True,False,False,True,False,False
MT0030074137,Q3,True,False,False,True,False,False
MT0030097307,Q3,True,False,False,True,False,False
MT0030097602,Q4,True,False,False,True,False,False
MT0030160582,Q2,False,False,True,False,False,True
MT0030177407,Q2,True,False,False,True,False,False
MT0030184605,Q2,True,False,False,True,False,False
MT0030191396,Q3,True,False,False,True,False,False
MT0030203700,Q3,True,False,False,True,False,False
MT0030203729,Q2,False,True,False,True,False,False
MT0030211400,Q2,True,False,False,True,False,False
MT0030212531,Q4,False,True,False,False,True,False
MT0030214520,Q2,True,False,False,True,False,False
MT0030233759,Q2,False,False,False,True,False,False
MT0030247926,Q3,True,False,False,True,False,False
MT0030248025,Q1,False,True,False,False,True,False
MT0030289937,Q3,True,False,False,False,True,False
MT0030291182,Q1,True,False,False,True,False,False
MT0030319227,Q4,True,False,False,True,False,False
MT0030324011,Q2,True,False,False,True,False,False
MT0030327630,Q2,True,False,False,False,False,True
MT0030349080,Q1,True,False,False,True,False,False
MT0030362174,Q4,True,False,False,True,False,False
MT0030362299,Q1,False,True,False,False,True,False
MT0030369896,Q4,False,False,True,False,False,True
MT0030407300,Q1,True,False,False,True,False,False
MT0030423371,Q3,True,False,False,True,False,False
MT0030438262,Q4,True,False,False,True,False,False
MT0030458207,Q1,True,False,False,True,False,False
MT0030481692,Q4,False,True,False,False,True,False
MT0030484925,Q1,False,False,True,False,False,True
MT0030487841,Q1,True,False,False,True,False,False
MT0030489320,Q2,False,False,False,True,False,False
MT0030499533,Q4,True,False,False,True,False,False
MT0030504803,Q3,True,False,False,False,False,True
MT0030597498,Q4,True,False,False,True,False,False
MT0030646708,Q4,True,False,False,True,False,False
MT0030968017,Q3,True,False,False,True,False,False
MT0031024722,Q4,True,False,False,True,False,False
MT0031049140,Q3,True,False,False,True,False,False
MT0031375281,Q4,False,True,False,False,True,False
MT0031498585,Q4,True,False,False,True,False,False
MT0031548988,Q1,True,False,False,True,False,False
MT0031555265,Q2,True,False,False,True,False,False
MT0031574394,Q1,True,False,False,True,False,False
MT0031593348,Q4,True,False,False,True,False,False
MT0031615037,Q3,True,False,False,True,False,False
MT0031618741,Q4,True,False,False,False,False,True
MT0031626819,Q4,True,False,False,False,False,True
MT0031661393,Q2,False,True,False,True,False,False
MT0031664726,Q1,True,False,False,True,False,False
MT0031693432,Q3,False,False,True,False,False,True
MT0031726825,Q2,True,False,False,True,False,False
MT0031733848,Q4,True,False,False,True,False,False
MT0031826295,Q4,True,False,False,True,False,False
MT0031826774,Q4,False,False,True,False,False,True
MT0031834881,Q1,False,True,False,False,True,False
MT0031841471,Q3,True,False,False,True,False,False
MT0031861483,Q2,False,False,False,True,False,False
MT0031868141,Q1,True,False,False,True,False,False
MT0031875986,Q2,True,False,False,True,False,False
MT0031893087,Q4,True,False,False,True,False,False
MT0031903528,Q3,True,False,False,True,False,False
MT0031912859,Q4,False,True,False,False,True,False
MT0031917087,Q1,True,False,False,True,False,False
MT0031919561,Q2,True,False,False,True,False,False
MT0031924755,Q2,True,False,False,True,False,False
